EXPERIMENT: Exp1-4dummyAnalysis (nodeList: input/real_input/dblp_yoj_2000_nodelist.txt, edgelist: input/real_input/dblp_yoj_2000_edgelist.txt)
alpha1,alpha2,mean,std,vectorFile
0.05,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.95_.txt
0.3,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.4_.txt
0.7,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.3_.txt
0.9,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.8_.txt
0.3,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.3_.txt
0.1,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.8_.txt
0.6,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.1_.txt
0.6,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.95_.txt
0.3,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.7_.txt
0.6,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.7_.txt
0.5,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.9_.txt
0.7,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.05_.txt
0.6,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.2_.txt
0.5,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.1_.txt
0.4,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.5_.txt
0.8,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.9_.txt
0.4,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.6_.txt
0.2,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.1_.txt
0.4,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.4_.txt
0.1,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.9_.txt
0.3,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.1_.txt
0.2,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.4_.txt
0.1,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.4_.txt
0.4,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.95_.txt
0.3,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.6_.txt
0.05,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.6_.txt
0.6,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.5_.txt
0.6,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.4_.txt
0.95,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.1_.txt
0.3,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.5_.txt
0.05,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.3_.txt
0.8,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.05_.txt
0.9,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.7_.txt
0.7,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.9_.txt
0.9,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.4_.txt
0.4,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.3_.txt
0.05,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.8_.txt
0.3,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.8_.txt
0.2,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.9_.txt
0.9,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.3_.txt
0.5,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.95_.txt
0.2,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.7_.txt
0.1,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.6_.txt
0.95,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.8_.txt
0.3,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.05_.txt
0.8,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.5_.txt
0.05,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.4_.txt
0.8,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.8_.txt
0.1,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.95_.txt
0.5,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.5_.txt
0.1,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.5_.txt
0.4,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.9_.txt
0.8,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.2_.txt
0.3,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.2_.txt
0.6,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.9_.txt
0.95,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.6_.txt
0.5,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.6_.txt
0.5,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.7_.txt
0.5,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.05_.txt
0.1,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.7_.txt
0.95,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.05_.txt
0.8,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.4_.txt
0.2,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.8_.txt
0.4,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.8_.txt
0.7,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.5_.txt
0.05,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.05_.txt
0.95,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.2_.txt
0.05,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.9_.txt
0.2,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.3_.txt
0.9,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.9_.txt
0.2,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.95_.txt
0.6,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.8_.txt
0.8,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.95_.txt
0.9,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.05_.txt
0.2,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.5_.txt
0.3,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.95_.txt
0.4,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.7_.txt
0.8,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.3_.txt
0.2,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.05_.txt
0.5,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.2_.txt
0.4,0.05,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.05_.txt
0.9,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.6_.txt
0.9,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.2_.txt
0.7,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.8_.txt
0.7,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.1_.txt
0.6,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.6_.txt
0.95,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.7_.txt
0.5,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.4_.txt
0.9,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.9_0.1_.txt
0.4,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.1_.txt
0.5,0.8,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.5_0.8_.txt
0.95,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.3_.txt
0.7,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.7_.txt
0.6,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.6_0.3_.txt
0.2,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.6_.txt
0.8,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.8_0.1_.txt
0.7,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.2_.txt
0.3,0.9,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.3_0.9_.txt
0.95,0.5,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.5_.txt
0.7,0.6,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.6_.txt
0.4,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.4_0.2_.txt
0.2,0.2,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.2_0.2_.txt
0.05,0.7,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.7_.txt
0.95,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.95_0.95_.txt
0.7,0.95,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.95_.txt
0.7,0.4,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.7_0.4_.txt
0.05,0.1,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.05_0.1_.txt
0.1,0.3,-35.08520620025718,2.3533831417411704,/home/dataquacs/zachbroadman/results/Exp1-4/vectors/vectorsExp1-4_0.1_0.3_.txt
